Fecha,Último_plata,Apertura_plata,Máximo_plata,Mínimo_plata,% var._plata,Materia
2015-04-02,16.701,16.935,17.0,16.57,-2.1,plata
2015-04-03,16.72,16.72,16.72,16.72,0.11,plata
2015-04-06,17.11,16.995,17.31,16.935,2.33,plata
2015-04-07,16.84,16.96,16.975,16.73,-1.58,plata
2015-04-08,16.454,16.845,16.905,16.37,-2.29,plata
2015-04-09,16.176,16.5,16.51,16.105,-1.69,plata
2015-04-10,16.382,16.14,16.65,16.14,1.27,plata
2015-04-13,16.291,16.42,16.51,16.225,-0.56,plata
2015-04-14,16.161,16.28,16.34,15.955,-0.8,plata
2015-04-15,16.279,16.145,16.37,16.045,0.73,plata
2015-04-16,16.284,16.29,16.475,16.1,0.03,plata
2015-04-17,16.229,16.26,16.49,16.185,-0.34,plata
2015-04-20,15.889,16.275,16.34,15.82,-2.1,plata
2015-04-21,16.008,15.92,16.165,15.86,0.75,plata
2015-04-22,15.796,15.965,16.075,15.655,-1.32,plata
2015-04-23,15.829,15.76,15.92,15.705,0.21,plata
2015-04-24,15.636,15.84,15.885,15.55,-1.22,plata
2015-04-27,16.394,15.73,16.445,15.68,4.85,plata
2015-04-28,16.591,16.375,16.66,16.275,1.2,plata
2015-04-29,16.702,16.62,16.725,16.415,0.67,plata
2015-04-30,16.153,16.575,16.73,15.8,-3.29,plata
2015-05-01,16.135,16.145,16.26,15.895,-0.11,plata
2015-05-04,16.441,16.13,16.765,16.125,1.9,plata
2015-05-05,16.579,16.4,16.705,16.345,0.84,plata
2015-05-06,16.506,16.54,16.65,16.385,-0.44,plata
2015-05-07,16.297,16.535,16.555,16.16,-1.27,plata
2015-05-08,16.465,16.305,16.555,16.26,1.03,plata
2015-05-11,16.314,16.415,16.55,16.2,-0.92,plata
2015-05-12,16.526,16.285,16.595,16.12,1.3,plata
2015-05-13,17.221,16.52,17.235,16.48,4.21,plata
2015-05-14,17.465,17.16,17.585,17.07,1.42,plata
2015-05-15,17.563,17.46,17.585,17.205,0.56,plata
2015-05-18,17.732,17.535,17.775,17.475,0.96,plata
2015-05-19,17.071,17.705,17.735,16.87,-3.73,plata
2015-05-20,17.113,17.095,17.28,16.935,0.25,plata
2015-05-21,17.132,17.1,17.25,17.0,0.11,plata
2015-05-22,17.051,17.14,17.335,16.94,-0.47,plata
2015-05-25,16.746,17.05,17.18,16.645,-1.79,plata
2015-05-26,16.746,17.05,17.18,16.645,0.0,plata
2015-05-27,16.647,16.735,16.81,16.58,-0.59,plata
2015-05-28,16.669,16.675,16.775,16.54,0.13,plata
2015-05-29,16.701,16.67,16.85,16.64,0.19,plata
2015-06-01,16.68,16.695,17.17,16.59,-0.13,plata
2015-06-02,16.799,16.725,16.84,16.61,0.71,plata
2015-06-03,16.48,16.775,16.795,16.375,-1.9,plata
2015-06-04,16.103,16.48,16.5,16.065,-2.29,plata
2015-06-05,15.984,16.065,16.16,15.925,-0.74,plata
2015-06-08,15.959,16.04,16.11,15.88,-0.16,plata
2015-06-09,15.957,15.92,16.135,15.905,-0.01,plata
2015-06-10,15.959,15.91,16.19,15.895,0.01,plata
2015-06-11,15.96,15.96,16.04,15.77,0.01,plata
2015-06-12,15.825,15.98,16.005,15.785,-0.85,plata
2015-06-15,16.083,15.9,16.235,15.81,1.63,plata
2015-06-16,15.965,16.035,16.105,15.85,-0.73,plata
2015-06-17,15.947,15.965,16.25,15.885,-0.11,plata
2015-06-18,16.153,16.075,16.43,16.02,1.29,plata
2015-06-19,16.109,16.11,16.19,15.87,-0.27,plata
2015-06-22,16.142,16.1,16.23,15.985,0.2,plata
2015-06-23,15.737,16.135,16.175,15.67,-2.51,plata
2015-06-24,15.853,15.81,15.885,15.72,0.74,plata
2015-06-25,15.808,15.85,15.91,15.73,-0.28,plata
2015-06-26,15.768,15.84,15.905,15.48,-0.25,plata
2015-06-29,15.695,15.865,16.04,15.66,-0.46,plata
2015-06-30,15.581,15.77,15.84,15.435,-0.73,plata
2015-07-01,15.577,15.615,15.685,15.5,-0.03,plata
2015-07-02,15.562,15.53,15.755,15.45,-0.1,plata
2015-07-03,15.753,15.715,15.82,15.495,1.23,plata
2015-07-06,15.753,15.63,15.82,15.495,0.0,plata
2015-07-07,14.969,15.67,15.71,14.62,-4.98,plata
2015-07-08,15.163,15.005,15.22,14.705,1.3,plata
2015-07-09,15.361,15.11,15.525,14.975,1.31,plata
2015-07-10,15.481,15.375,15.635,15.34,0.78,plata
2015-07-13,15.457,15.555,15.9,15.27,-0.16,plata
2015-07-14,15.315,15.48,15.48,15.235,-0.92,plata
2015-07-15,15.048,15.325,15.36,14.96,-1.74,plata
2015-07-16,14.984,15.06,15.145,14.845,-0.43,plata
2015-07-17,14.834,14.955,15.005,14.795,-1.0,plata
2015-07-20,14.758,14.83,14.98,14.49,-0.51,plata
2015-07-21,14.785,14.635,14.93,14.615,0.18,plata
2015-07-22,14.73,14.81,14.865,14.585,-0.37,plata
2015-07-23,14.701,14.74,14.96,14.545,-0.2,plata
2015-07-24,14.488,14.615,14.71,14.33,-1.45,plata
2015-07-27,14.605,14.69,14.74,14.495,0.81,plata
2015-07-28,14.642,14.515,14.675,14.51,0.25,plata
2015-07-29,14.743,14.64,14.9,14.57,0.69,plata
2015-07-30,14.696,14.775,14.815,14.58,-0.32,plata
2015-07-31,14.745,14.695,14.97,14.51,0.33,plata
2015-08-03,14.515,14.75,14.765,14.39,-1.56,plata
2015-08-04,14.557,14.45,14.625,14.345,0.29,plata
2015-08-05,14.553,14.545,14.675,14.465,-0.03,plata
2015-08-06,14.677,14.545,14.735,14.49,0.85,plata
2015-08-07,14.821,14.63,14.99,14.565,0.98,plata
2015-08-10,15.292,14.75,15.375,14.705,3.18,plata
2015-08-11,15.284,15.23,15.38,15.065,-0.05,plata
2015-08-12,15.476,15.29,15.57,15.125,1.26,plata
2015-08-13,15.399,15.515,15.555,15.265,-0.5,plata
2015-08-14,15.213,15.4,15.585,15.14,-1.21,plata
2015-08-17,15.298,15.225,15.375,15.18,0.56,plata
2015-08-18,14.79,15.3,15.325,14.68,-3.32,plata
2015-08-19,15.179,14.865,15.32,14.795,2.63,plata
2015-08-20,15.517,15.27,15.56,15.255,2.23,plata
2015-08-21,15.301,15.54,15.715,15.105,-1.39,plata
2015-08-24,14.762,15.345,15.39,14.555,-3.52,plata
2015-08-25,14.61,14.795,14.93,14.52,-1.03,plata
2015-08-26,14.041,14.675,14.705,13.91,-3.89,plata
2015-08-27,14.417,14.1,14.56,14.05,2.68,plata
2015-08-28,14.549,14.505,14.67,14.35,0.92,plata
2015-08-31,14.586,14.58,14.67,14.39,0.25,plata
2015-09-01,14.62,14.595,14.755,14.495,0.23,plata
2015-09-02,14.667,14.585,14.815,14.425,0.32,plata
2015-09-03,14.707,14.66,14.95,14.55,0.27,plata
2015-09-04,14.549,14.69,14.825,14.475,-1.07,plata
2015-09-07,14.755,14.55,14.88,14.44,1.42,plata
2015-09-08,14.75,14.75,14.75,14.75,-0.03,plata
2015-09-09,14.576,14.795,14.93,14.56,-1.18,plata
2015-09-10,14.645,14.59,14.845,14.535,0.47,plata
2015-09-11,14.505,14.685,14.745,14.25,-0.96,plata
2015-09-14,14.363,14.555,14.59,14.31,-0.98,plata
2015-09-15,14.326,14.365,14.41,14.24,-0.26,plata
2015-09-16,14.885,14.37,14.965,14.31,3.9,plata
2015-09-17,14.984,14.925,15.275,14.77,0.67,plata
2015-09-18,15.163,15.12,15.435,15.015,1.19,plata
2015-09-21,15.221,15.165,15.245,15.08,0.38,plata
2015-09-22,14.756,15.18,15.22,14.695,-3.05,plata
2015-09-23,14.789,14.765,14.91,14.685,0.22,plata
2015-09-24,15.13,14.765,15.18,14.745,2.31,plata
2015-09-25,15.111,15.07,15.185,14.945,-0.13,plata
2015-09-28,14.538,15.07,15.11,14.47,-3.79,plata
2015-09-29,14.573,14.585,14.7,14.455,0.24,plata
2015-09-30,14.518,14.605,14.725,14.435,-0.38,plata
2015-10-01,14.511,14.5,14.67,14.43,-0.05,plata
2015-10-02,15.263,14.49,15.3,14.36,5.18,plata
2015-10-05,15.708,15.25,15.73,15.1,2.92,plata
2015-10-06,15.984,15.62,16.09,15.57,1.76,plata
2015-10-07,16.094,15.89,16.115,15.82,0.69,plata
2015-10-08,15.766,16.055,16.08,15.375,-2.04,plata
2015-10-09,15.818,15.68,16.01,15.585,0.33,plata
2015-10-12,15.864,15.795,16.075,15.765,0.29,plata
2015-10-13,15.907,15.815,15.985,15.615,0.27,plata
2015-10-14,16.117,15.91,16.195,15.79,1.32,plata
2015-10-15,16.164,16.13,16.195,15.9,0.29,plata
2015-10-16,16.114,16.12,16.165,15.935,-0.31,plata
2015-10-19,15.841,16.015,16.04,15.735,-1.69,plata
2015-10-20,15.917,15.83,15.965,15.74,0.48,plata
2015-10-21,15.71,15.9,15.94,15.61,-1.3,plata
2015-10-22,15.837,15.68,15.91,15.64,0.81,plata
2015-10-23,15.827,15.815,16.1,15.705,-0.06,plata
2015-10-26,15.905,15.845,15.98,15.77,0.49,plata
2015-10-27,15.863,15.84,15.95,15.78,-0.26,plata
2015-10-28,16.293,15.86,16.37,15.72,2.71,plata
2015-10-29,15.55,15.935,16.01,15.535,-4.56,plata
2015-10-30,15.567,15.6,15.655,15.475,0.11,plata
2015-11-02,15.408,15.535,15.55,15.25,-1.02,plata
2015-11-03,15.239,15.4,15.45,15.2,-1.1,plata
2015-11-04,15.058,15.255,15.325,15.025,-1.19,plata
2015-11-05,14.983,15.065,15.09,14.91,-0.5,plata
2015-11-06,14.691,14.96,15.045,14.685,-1.95,plata
2015-11-09,14.413,14.73,14.76,14.395,-1.89,plata
2015-11-10,14.356,14.515,14.555,14.265,-0.4,plata
2015-11-11,14.263,14.375,14.49,14.23,-0.65,plata
2015-11-12,14.225,14.275,14.465,14.155,-0.27,plata
2015-11-13,14.204,14.25,14.35,14.14,-0.15,plata
2015-11-16,14.222,14.265,14.42,14.17,0.13,plata
2015-11-17,14.171,14.22,14.25,14.08,-0.36,plata
2015-11-18,14.081,14.145,14.21,13.99,-0.64,plata
2015-11-19,14.222,14.14,14.37,14.09,1.0,plata
2015-11-20,14.096,14.23,14.37,14.04,-0.89,plata
2015-11-23,14.032,14.135,14.155,13.855,-0.45,plata
2015-11-24,14.159,14.09,14.27,14.02,0.91,plata
2015-11-25,14.158,14.16,14.24,13.995,-0.01,plata
2015-11-26,14.048,14.17,14.375,13.93,-0.78,plata
2015-11-27,14.034,14.034,14.034,14.034,-0.1,plata
2015-11-30,14.086,14.045,14.18,13.975,0.37,plata
2015-12-01,14.083,14.06,14.24,14.04,-0.02,plata
2015-12-02,14.009,14.165,14.21,13.9,-0.53,plata
2015-12-03,14.077,13.975,14.145,13.805,0.49,plata
2015-12-04,14.528,14.1,14.61,14.02,3.2,plata
2015-12-07,14.332,14.59,14.64,14.205,-1.35,plata
2015-12-08,14.116,14.22,14.31,14.065,-1.51,plata
2015-12-09,14.189,14.13,14.335,14.105,0.52,plata
2015-12-10,14.11,14.155,14.225,14.09,-0.56,plata
2015-12-11,13.884,14.07,14.135,13.75,-1.6,plata
2015-12-14,13.695,13.9,13.965,13.62,-1.36,plata
2015-12-15,13.77,13.655,13.81,13.635,0.55,plata
2015-12-16,14.248,13.745,14.31,13.745,3.47,plata
2015-12-17,13.703,14.195,14.225,13.665,-3.83,plata
2015-12-18,14.096,13.71,14.195,13.685,2.87,plata
2015-12-21,14.315,14.11,14.33,14.045,1.55,plata
2015-12-22,14.314,14.24,14.4,14.215,-0.01,plata
2015-12-23,14.287,14.26,14.345,14.2,-0.19,plata
2015-12-24,14.379,14.3,14.4,14.265,0.64,plata
2015-12-28,13.884,14.365,14.425,13.85,-3.44,plata
2015-12-29,13.928,13.915,14.055,13.9,0.32,plata
2015-12-30,13.842,13.925,13.985,13.75,-0.62,plata
2015-12-31,13.803,13.865,13.96,13.765,-0.28,plata
2016-01-04,13.841,13.815,14.185,13.8,0.28,plata
2016-01-05,13.971,13.86,14.065,13.845,0.94,plata
2016-01-06,13.976,13.95,14.135,13.855,0.04,plata
2016-01-07,14.344,13.995,14.385,13.92,2.63,plata
2016-01-08,13.918,14.325,14.34,13.87,-2.97,plata
2016-01-11,13.866,13.965,14.075,13.825,-0.37,plata
2016-01-12,13.751,13.875,13.91,13.73,-0.83,plata
2016-01-13,14.156,13.785,14.205,13.75,2.95,plata
2016-01-14,13.748,14.175,14.185,13.74,-2.88,plata
2016-01-15,13.896,13.85,14.135,13.765,1.08,plata
2016-01-18,14.121,13.92,14.185,13.84,1.62,plata
2016-01-19,14.121,13.92,14.185,13.84,0.0,plata
2016-01-20,14.16,14.035,14.22,13.995,0.28,plata
2016-01-21,14.094,14.175,14.21,13.885,-0.47,plata
2016-01-22,14.057,14.115,14.36,14.02,-0.26,plata
2016-01-25,14.254,14.065,14.31,14.025,1.4,plata
2016-01-26,14.564,14.255,14.58,14.22,2.17,plata
2016-01-27,14.459,14.515,14.585,14.36,-0.72,plata
2016-01-28,14.232,14.51,14.54,14.07,-1.57,plata
2016-01-29,14.243,14.25,14.31,14.16,0.08,plata
2016-02-01,14.343,14.255,14.42,14.2,0.7,plata
2016-02-02,14.289,14.345,14.405,14.23,-0.38,plata
2016-02-03,14.734,14.31,14.82,14.27,3.11,plata
2016-02-04,14.85,14.705,14.93,14.65,0.79,plata
2016-02-05,14.778,14.88,15.065,14.67,-0.48,plata
2016-02-08,15.426,15.0,15.48,14.9,4.38,plata
2016-02-09,15.449,15.36,15.47,15.205,0.15,plata
2016-02-10,15.282,15.285,15.325,15.11,-1.08,plata
2016-02-11,15.794,15.285,15.99,15.285,3.35,plata
2016-02-12,15.79,15.805,15.845,15.65,-0.03,plata
2016-02-15,15.334,15.705,15.74,15.155,-2.89,plata
2016-02-16,15.345,15.455,15.455,15.26,0.07,plata
2016-02-17,15.377,15.275,15.415,15.19,0.21,plata
2016-02-18,15.432,15.315,15.57,15.225,0.36,plata
2016-02-19,15.373,15.42,15.495,15.29,-0.38,plata
2016-02-22,15.184,15.365,15.37,14.945,-1.23,plata
2016-02-23,15.24,15.19,15.32,15.17,0.37,plata
2016-02-24,15.297,15.3,15.595,15.185,0.37,plata
2016-02-25,15.17,15.24,15.33,15.03,-0.83,plata
2016-02-26,14.714,15.175,15.26,14.695,-3.01,plata
2016-02-29,14.918,14.755,14.945,14.61,1.39,plata
2016-03-01,14.756,14.915,15.105,14.745,-1.09,plata
2016-03-02,15.022,14.83,15.045,14.77,1.8,plata
2016-03-03,15.146,14.98,15.34,14.865,0.83,plata
2016-03-04,15.694,15.23,15.84,15.15,3.62,plata
2016-03-07,15.633,15.575,15.83,15.495,-0.39,plata
2016-03-08,15.39,15.65,15.76,15.35,-1.55,plata
2016-03-09,15.366,15.37,15.455,15.205,-0.16,plata
2016-03-10,15.549,15.31,15.665,15.165,1.19,plata
2016-03-11,15.605,15.615,15.755,15.48,0.36,plata
2016-03-14,15.521,15.52,15.85,15.31,-0.54,plata
2016-03-15,15.261,15.375,15.42,15.2,-1.68,plata
2016-03-16,15.219,15.29,15.675,15.21,-0.28,plata
2016-03-17,16.033,15.625,16.075,15.565,5.35,plata
